Date,Cloud Provider,Service,Department,Project,Region,Environment,Cost,Usage,Unit,Cost Center,Year,Month,Quarter,Month-Year,Optimization Status,Potential Savings
3/1/2024,GCP,Cloud CDN,Product,Product Analytics,europe-west1,Production,68.62,340.61,units,PRO-304,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Product,Product Analytics,asia-southeast1,Development,21.82,86.27,units,PRO-974,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Product,Product Analytics,us-central1,Testing,28.22,128.95,units,PRO-374,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Product,Product Analytics,europe-west1,Production,148.44,890.24,units,PRO-753,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,Product Analytics,us-west1,Development,13.2,44.8,units,PRO-674,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,Product Analytics,europe-west1,Production,47.56,162.49,units,PRO-995,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Product,User Research,us-central1,Production,1311.74,16396.71,instance-hours,PRO-397,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Product,User Research,us-west1,Testing,139.4,1742.46,instance-hours,PRO-359,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Product,User Research,us-west1,Production,183.51,9175.31,GB-month,PRO-167,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Product,User Research,europe-west1,Testing,24.7,1235.07,GB-month,PRO-886,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Product,User Research,asia-southeast1,Staging,70.31,3515.69,GB-month,PRO-944,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Product,User Research,us-central1,Staging,144.09,28.82,TB processed,PRO-561,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Product,User Research,europe-west1,Staging,109.72,21.94,TB processed,PRO-151,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Product,User Research,us-central1,Staging,21.84,385.59,units,PRO-224,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Product,User Research,us-west1,Staging,31.06,594.73,units,PRO-208,2024,3,1,2024-03,Potential Waste,18.7
3/1/2024,GCP,Cloud Functions,Product,User Research,asia-southeast1,Production,64.96,528.23,units,PRO-608,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Product,User Research,asia-southeast1,Production,410.5,14046.42,units,PRO-238,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Product,User Research,us-central1,Staging,14.03,47.72,units,PRO-231,2024,3,1,2024-03,Potential Waste,10.59
3/1/2024,GCP,Cloud CDN,Product,User Research,us-west1,Testing,12.36,53.63,units,PRO-594,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Product,User Research,asia-southeast1,Production,98.37,357.99,units,PRO-227,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Product,User Research,us-central1,Staging,68.39,324.69,units,PRO-166,2024,3,1,2024-03,Potential Waste,50.01
3/1/2024,GCP,Persistent Disk,Product,User Research,asia-southeast1,Production,182.76,1112.53,units,PRO-607,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,User Research,us-central1,Development,13.63,35.89,units,PRO-167,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,User Research,europe-west1,Development,8.35,49.73,units,PRO-661,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,User Research,asia-southeast1,Staging,16.95,61.63,units,PRO-865,2024,3,1,2024-03,Potential Waste,12.56
3/1/2024,GCP,Compute Engine,Product,A/B Testing,europe-west1,Staging,306.11,3826.4,instance-hours,PRO-419,2024,3,1,2024-03,Potential Waste,172.63
3/1/2024,GCP,Compute Engine,Product,A/B Testing,asia-southeast1,Production,972,12150,instance-hours,PRO-449,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Product,A/B Testing,us-central1,Production,153.8,7690.09,GB-month,PRO-731,2024,3,1,2024-03,Reserved Instance Candidate,53.34
3/1/2024,GCP,Cloud Storage,Product,A/B Testing,asia-southeast1,Production,220.39,11019.59,GB-month,PRO-614,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Product,A/B Testing,us-central1,Testing,65.95,13.19,TB processed,PRO-865,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Product,A/B Testing,us-west1,Production,537.71,107.54,TB processed,PRO-526,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Product,A/B Testing,europe-west1,Production,655.12,131.02,TB processed,PRO-525,2024,3,1,2024-03,Reserved Instance Candidate,250.68
3/1/2024,GCP,BigQuery,Product,A/B Testing,asia-southeast1,Testing,89.05,17.81,TB processed,PRO-343,2024,3,1,2024-03,Right-sizing Opportunity,35.21
3/1/2024,GCP,Cloud Functions,Product,A/B Testing,us-west1,Production,154.48,458.68,units,PRO-194,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Product,A/B Testing,europe-west1,Production,365.89,959.4,units,PRO-211,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Product,A/B Testing,us-west1,Testing,15.34,163.76,units,PRO-433,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Product,A/B Testing,us-central1,Development,44.5,185.37,units,PRO-596,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Product,A/B Testing,us-west1,Production,161.76,611.4,units,PRO-485,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,A/B Testing,us-west1,Testing,9.31,91.15,units,PRO-280,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Product,A/B Testing,asia-southeast1,Production,61.27,746.55,units,PRO-995,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Marketing Automation,us-west1,Testing,150.44,1880.5,instance-hours,MAR-439,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Marketing Automation,europe-west1,Production,820.7,10258.77,instance-hours,MAR-314,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Marketing Automation,asia-southeast1,Production,658.51,8231.37,instance-hours,MAR-973,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Marketing,Marketing Automation,us-central1,Staging,60.35,3017.3,GB-month,MAR-992,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Marketing,Marketing Automation,us-west1,Staging,39.33,1966.58,GB-month,MAR-200,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Marketing,Marketing Automation,europe-west1,Production,229.68,11484.25,GB-month,MAR-826,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Marketing Automation,europe-west1,Production,392.17,78.43,TB processed,MAR-216,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Marketing Automation,asia-southeast1,Development,92.68,18.54,TB processed,MAR-578,2024,3,1,2024-03,Right-sizing Opportunity,35.43
3/1/2024,GCP,Cloud Functions,Marketing,Marketing Automation,us-central1,Production,130.52,421.74,units,MAR-484,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Marketing Automation,europe-west1,Production,131.89,1556.93,units,MAR-826,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Marketing Automation,asia-southeast1,Production,46.56,267.88,units,MAR-215,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Marketing,Marketing Automation,asia-southeast1,Staging,119.87,320.2,units,MAR-728,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Marketing,Marketing Automation,us-west1,Development,45.26,527.95,units,MAR-750,2024,3,1,2024-03,Right-sizing Opportunity,11.3
3/1/2024,GCP,Persistent Disk,Marketing,Marketing Automation,asia-southeast1,Production,186.26,880.79,units,MAR-359,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Marketing Automation,europe-west1,Staging,13.23,34.06,units,MAR-770,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Website,us-central1,Production,767.94,9599.29,instance-hours,MAR-697,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Website,europe-west1,Testing,78.14,976.77,instance-hours,MAR-634,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Marketing,Website,us-central1,Production,239.05,11952.68,GB-month,MAR-204,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Marketing,Website,us-west1,Staging,69.2,3459.85,GB-month,MAR-870,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Website,us-central1,Staging,148.26,29.65,TB processed,MAR-883,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Website,us-west1,Staging,118.01,23.6,TB processed,MAR-397,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Website,europe-west1,Development,79.46,15.89,TB processed,MAR-428,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Website,us-central1,Production,139.03,366.48,units,MAR-695,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Website,us-west1,Production,181.7,564.75,units,MAR-588,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Website,europe-west1,Testing,12.35,55.31,units,MAR-829,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Website,asia-southeast1,Staging,17.7,50.25,units,MAR-377,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Marketing,Website,europe-west1,Development,87.63,759.72,units,MAR-563,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Marketing,Website,asia-southeast1,Production,260.28,1042.52,units,MAR-563,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Marketing,Website,us-central1,Production,63.83,182.28,units,MAR-609,2024,3,1,2024-03,Reserved Instance Candidate,21.31
3/1/2024,GCP,Cloud CDN,Marketing,Website,asia-southeast1,Production,80.08,4106.87,units,MAR-979,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Marketing,Website,asia-southeast1,Production,146.78,663.2,units,MAR-585,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Website,us-central1,Production,75.88,194.02,units,MAR-637,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Website,us-west1,Development,14.31,210.21,units,MAR-472,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Website,europe-west1,Production,47.09,379.59,units,MAR-268,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Analytics,europe-west1,Staging,354.33,4429.16,instance-hours,MAR-637,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Marketing,Analytics,asia-southeast1,Staging,367.37,4592.08,instance-hours,MAR-770,2024,3,1,2024-03,Reserved Instance Candidate,142.32
3/1/2024,GCP,Cloud Storage,Marketing,Analytics,us-west1,Staging,52.13,2606.74,GB-month,MAR-764,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Marketing,Analytics,europe-west1,Production,161.78,8089.04,GB-month,MAR-183,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Analytics,us-central1,Development,152.85,30.57,TB processed,MAR-473,2024,3,1,2024-03,Right-sizing Opportunity,42.15
3/1/2024,GCP,BigQuery,Marketing,Analytics,europe-west1,Production,534.45,106.89,TB processed,MAR-292,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Marketing,Analytics,asia-southeast1,Production,465.02,93,TB processed,MAR-862,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Analytics,us-central1,Staging,49.46,226.14,units,MAR-251,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Analytics,us-west1,Production,119.57,495.54,units,MAR-146,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Marketing,Analytics,europe-west1,Production,85.11,239.11,units,MAR-736,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Marketing,Analytics,us-west1,Production,359.89,4152.24,units,MAR-162,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Marketing,Analytics,us-central1,Production,107.51,347.8,units,MAR-724,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Marketing,Analytics,asia-southeast1,Production,42.84,1241.87,units,MAR-365,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Marketing,Analytics,europe-west1,Production,201.08,2461.19,units,MAR-490,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Analytics,us-west1,Development,16.1,200.61,units,MAR-703,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Analytics,europe-west1,Staging,14.45,87.96,units,MAR-227,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Marketing,Analytics,asia-southeast1,Production,83.29,263.91,units,MAR-381,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Sales,CRM,us-central1,Development,243.14,3039.27,instance-hours,SAL-524,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Sales,CRM,us-west1,Production,175.48,8773.84,GB-month,SAL-385,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Sales,CRM,europe-west1,Production,157.59,7879.46,GB-month,SAL-599,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Sales,CRM,us-west1,Development,76.76,15.35,TB processed,SAL-582,2024,3,1,2024-03,Right-sizing Opportunity,26.61
3/1/2024,GCP,BigQuery,Sales,CRM,asia-southeast1,Production,824.72,164.94,TB processed,SAL-491,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,CRM,us-central1,Development,37.33,154.42,units,SAL-255,2024,3,1,2024-03,Right-sizing Opportunity,7.84
3/1/2024,GCP,Cloud Functions,Sales,CRM,us-west1,Production,112.04,477.02,units,SAL-352,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,CRM,europe-west1,Development,16.15,101.8,units,SAL-426,2024,3,1,2024-03,Right-sizing Opportunity,5.61
3/1/2024,GCP,Cloud Functions,Sales,CRM,asia-southeast1,Staging,33.5,2802.49,units,SAL-281,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Sales,CRM,europe-west1,Production,368.62,2431.47,units,SAL-170,2024,3,1,2024-03,Reserved Instance Candidate,142.93
3/1/2024,GCP,Cloud CDN,Sales,CRM,us-central1,Staging,17.65,63.41,units,SAL-731,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Sales,CRM,us-west1,Production,87.06,313.47,units,SAL-745,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Sales,CRM,europe-west1,Production,113.56,1204.41,units,SAL-407,2024,3,1,2024-03,Reserved Instance Candidate,34.97
3/1/2024,GCP,Persistent Disk,Sales,CRM,us-central1,Development,27.32,122.59,units,SAL-346,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Sales,CRM,us-west1,Testing,37.3,144.36,units,SAL-581,2024,3,1,2024-03,Right-sizing Opportunity,11.44
3/1/2024,GCP,Persistent Disk,Sales,CRM,europe-west1,Production,272.04,3281.27,units,SAL-988,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Sales,CRM,us-central1,Production,47.33,317.74,units,SAL-711,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Sales,CRM,us-west1,Staging,25.75,510.31,units,SAL-736,2024,3,1,2024-03,Reserved Instance Candidate,8.61
3/1/2024,GCP,Cloud Pub/Sub,Sales,CRM,europe-west1,Staging,13.53,54.65,units,SAL-340,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Sales,CRM,asia-southeast1,Production,64.43,171.97,units,SAL-190,2024,3,1,2024-03,Reserved Instance Candidate,19.9
3/1/2024,GCP,Compute Engine,Sales,Sales Analytics,us-central1,Production,774.93,9686.6,instance-hours,SAL-613,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Sales,Sales Analytics,us-west1,Production,774.87,9685.88,instance-hours,SAL-223,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Sales,Sales Analytics,europe-west1,Development,139.08,1738.55,instance-hours,SAL-252,2024,3,1,2024-03,Right-sizing Opportunity,39.58
3/1/2024,GCP,Compute Engine,Sales,Sales Analytics,asia-southeast1,Production,1032.34,12904.24,instance-hours,SAL-432,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Sales,Sales Analytics,us-central1,Staging,62.4,3119.88,GB-month,SAL-981,2024,3,1,2024-03,Potential Waste,42.35
3/1/2024,GCP,Cloud Storage,Sales,Sales Analytics,us-west1,Production,175.52,8775.81,GB-month,SAL-415,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Sales,Sales Analytics,europe-west1,Production,129.44,6472.24,GB-month,SAL-486,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Sales,Sales Analytics,us-west1,Staging,146.09,29.22,TB processed,SAL-639,2024,3,1,2024-03,Potential Waste,87.28
3/1/2024,GCP,BigQuery,Sales,Sales Analytics,europe-west1,Production,489.77,97.95,TB processed,SAL-135,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,Sales Analytics,us-central1,Staging,29.23,101.33,units,SAL-724,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,Sales Analytics,asia-southeast1,Development,37.27,166.69,units,SAL-862,2024,3,1,2024-03,Right-sizing Opportunity,12.56
3/1/2024,GCP,Cloud SQL,Sales,Sales Analytics,us-central1,Development,54.44,581.04,units,SAL-886,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Sales,Sales Analytics,europe-west1,Development,47.47,254.22,units,SAL-309,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Sales,Sales Analytics,us-central1,Production,69.75,1824.78,units,SAL-345,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Sales,Sales Analytics,us-west1,Development,20.1,141.16,units,SAL-561,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Sales,Sales Analytics,us-west1,Production,168.31,2647.52,units,SAL-365,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Sales,Sales Analytics,europe-west1,Production,171.51,624.14,units,SAL-672,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Sales,Sales Analytics,asia-southeast1,Staging,76.19,216.97,units,SAL-429,2024,3,1,2024-03,Reserved Instance Candidate,24.64
3/1/2024,GCP,Cloud Pub/Sub,Sales,Sales Analytics,us-west1,Testing,9.72,148.08,units,SAL-749,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Sales,Sales Analytics,europe-west1,Production,63.33,223.85,units,SAL-982,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Sales,Lead Scoring,us-central1,Production,1053.55,13169.42,instance-hours,SAL-559,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Sales,Lead Scoring,asia-southeast1,Staging,223.38,2792.28,instance-hours,SAL-641,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Sales,Lead Scoring,us-central1,Testing,24.65,1232.47,GB-month,SAL-329,2024,3,1,2024-03,Right-sizing Opportunity,8.39
3/1/2024,GCP,Cloud Storage,Sales,Lead Scoring,us-west1,Production,206.6,10330.21,GB-month,SAL-522,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Sales,Lead Scoring,us-central1,Production,225.87,45.17,TB processed,SAL-926,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Sales,Lead Scoring,europe-west1,Production,106.7,21.34,TB processed,SAL-147,2024,3,1,2024-03,Reserved Instance Candidate,38.72
3/1/2024,GCP,BigQuery,Sales,Lead Scoring,asia-southeast1,Production,362.02,72.4,TB processed,SAL-678,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,Lead Scoring,us-central1,Production,146.41,374.76,units,SAL-216,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,Lead Scoring,europe-west1,Development,23.52,138.76,units,SAL-221,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Sales,Lead Scoring,asia-southeast1,Production,143.27,406.13,units,SAL-525,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Sales,Lead Scoring,asia-southeast1,Production,248.06,1772.21,units,SAL-669,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Sales,Lead Scoring,us-west1,Development,18.42,69.92,units,SAL-352,2024,3,1,2024-03,Right-sizing Opportunity,4.72
3/1/2024,GCP,Cloud CDN,Sales,Lead Scoring,europe-west1,Development,19.86,54.59,units,SAL-782,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Sales,Lead Scoring,asia-southeast1,Production,56.53,871.11,units,SAL-787,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Persistent Disk,Sales,Lead Scoring,us-west1,Development,50.03,134.62,units,SAL-954,2024,3,1,2024-03,Right-sizing Opportunity,18.2
3/1/2024,GCP,Persistent Disk,Sales,Lead Scoring,asia-southeast1,Testing,31.29,82.26,units,SAL-639,2024,3,1,2024-03,Reserved Instance Candidate,11.61
3/1/2024,GCP,Cloud Pub/Sub,Sales,Lead Scoring,us-west1,Staging,32.8,85.94,units,SAL-187,2024,3,1,2024-03,Potential Waste,23.47
3/1/2024,GCP,Cloud Pub/Sub,Sales,Lead Scoring,asia-southeast1,Production,19.73,102.69,units,SAL-313,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Finance,ERP,asia-southeast1,Development,240.81,3010.06,instance-hours,FIN-568,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Finance,ERP,asia-southeast1,Production,163.79,8189.52,GB-month,FIN-749,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Finance,ERP,us-west1,Staging,55.56,11.11,TB processed,FIN-528,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Finance,ERP,asia-southeast1,Staging,104.41,20.88,TB processed,FIN-329,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,ERP,europe-west1,Production,118.53,930.58,units,FIN-867,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Finance,ERP,us-west1,Production,410.96,18997.68,units,FIN-152,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Finance,ERP,europe-west1,Production,447.47,7806.37,units,FIN-409,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Finance,ERP,us-west1,Development,23.14,61.96,units,FIN-641,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Finance,ERP,asia-southeast1,Staging,19.42,51.92,units,FIN-701,2024,3,1,2024-03,Reserved Instance Candidate,7.53
3/1/2024,GCP,Persistent Disk,Finance,ERP,us-west1,Production,261.6,1221.26,units,FIN-303,2024,3,1,2024-03,Reserved Instance Candidate,86.04
3/1/2024,GCP,Cloud Pub/Sub,Finance,ERP,us-central1,Production,63.58,199.26,units,FIN-811,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Compute Engine,Finance,Financial Reporting,us-west1,Development,137.17,1714.67,instance-hours,FIN-145,2024,3,1,2024-03,Right-sizing Opportunity,41.73
3/1/2024,GCP,Compute Engine,Finance,Financial Reporting,asia-southeast1,Production,799.22,9990.21,instance-hours,FIN-925,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Finance,Financial Reporting,europe-west1,Production,320.72,64.14,TB processed,FIN-904,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,Financial Reporting,us-central1,Production,108.27,4112.04,units,FIN-373,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,Financial Reporting,us-west1,Testing,11.33,40.1,units,FIN-871,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,Financial Reporting,asia-southeast1,Production,62.82,290.77,units,FIN-669,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Finance,Financial Reporting,us-central1,Staging,114.35,970.22,units,FIN-962,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Finance,Financial Reporting,asia-southeast1,Staging,116.75,1733.07,units,FIN-723,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud CDN,Finance,Financial Reporting,europe-west1,Production,81.34,248.83,units,FIN-359,2024,3,1,2024-03,Reserved Instance Candidate,24.76
3/1/2024,GCP,Persistent Disk,Finance,Financial Reporting,us-central1,Production,271.73,14977.81,units,FIN-784,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Finance,Financial Reporting,us-west1,Development,10.49,612.08,units,FIN-727,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Pub/Sub,Finance,Financial Reporting,europe-west1,Production,51.73,157.44,units,FIN-438,2024,3,1,2024-03,Reserved Instance Candidate,18.97
3/1/2024,GCP,Cloud Pub/Sub,Finance,Financial Reporting,asia-southeast1,Development,13.63,350.92,units,FIN-334,2024,3,1,2024-03,Right-sizing Opportunity,5.17
3/1/2024,GCP,Compute Engine,Finance,Compliance,us-central1,Production,819.57,10244.6,instance-hours,FIN-328,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Finance,Compliance,us-central1,Production,180.82,9041.14,GB-month,FIN-237,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Storage,Finance,Compliance,asia-southeast1,Production,88.18,4408.84,GB-month,FIN-475,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,BigQuery,Finance,Compliance,europe-west1,Development,85.85,17.17,TB processed,FIN-589,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,Compliance,us-central1,Development,5.74,76.7,units,FIN-376,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,Compliance,europe-west1,Staging,16.37,54.47,units,FIN-685,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud Functions,Finance,Compliance,asia-southeast1,Production,49.7,128.98,units,FIN-554,2024,3,1,2024-03,Optimized,0
3/1/2024,GCP,Cloud SQL,Finance,Compliance,europe-west1,Development,60,684.26,units,FIN-657,2024,3,1,2024-03,Right-sizing Opportunity,20.17
