date,cloud,account_id,gcp_project_id,service,region,resource_id,resource_type,cost_unblended_usd,usage_qty,usage_unit,tag_team,tag_env,tag_app,tag_owner
1/6/2026,aws,aws-acct-001,,ec2,us-east-1,ec2-5082,vm-medium,15.45,201.83,instance_hours,mlops,prod,agent-platform,mlops_owner
1/6/2026,aws,aws-acct-002,,eks,us-west-2,eks-4164,k8s-nodes,7.65,148.06,node_hours,security,prod,risk-monitor,security_owner
1/6/2026,aws,aws-acct-002,,eks,us-west-2,eks-6017,k8s-nodes,4.48,94.11,node_hours,mlops,prod,agent-platform,mlops_owner
1/6/2026,aws,aws-acct-001,,eks,us-east-1,eks-7941,k8s-nodes,1.51,30.5,node_hours,mlops,nonprod,agent-platform,mlops_owner
1/6/2026,aws,aws-acct-002,,eks,us-west-2,eks-9696,k8s-nodes,2.41,49.48,node_hours,finops,prod,risk-monitor,finops_owner
1/6/2026,aws,aws-acct-001,,eks,us-west-2,eks-6655,k8s-nodes,1.26,24.26,node_hours,finops,prod,rag-service,finops_owner
1/6/2026,aws,aws-acct-001,,eks,us-west-2,eks-8065,k8s-nodes,1.91,43.97,node_hours,finops,prod,finops-core,finops_owner
1/6/2026,aws,aws-acct-002,,eks,us-west-2,eks-4298,k8s-nodes,1.55,32.75,node_hours,platform,prod,data-lake,platform_owner
1/6/2026,aws,aws-acct-001,,eks,us-east-1,eks-1996,k8s-nodes,1.02,20.24,node_hours,security,nonprod,data-lake,security_owner
1/6/2026,aws,aws-acct-001,,eks,us-east-1,eks-8484,k8s-nodes,2.6,60.81,node_hours,data,prod,agent-platform,data_owner
1/6/2026,aws,aws-acct-002,,eks,us-west-2,eks-6347,k8s-nodes,2.95,56.5,node_hours,platform,prod,rag-service,platform_owner
1/6/2026,aws,aws-acct-001,,s3,us-west-2,s3-7136,bucket-std,5.81,334.65,gb_month,security,prod,data-lake,security_owner
1/6/2026,aws,aws-acct-001,,s3,us-west-2,s3-5408,bucket-std,1.16,65.35,gb_month,security,nonprod,data-lake,security_owner
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-8207,snapshot,6.48,365.94,gb_month,mlops,prod,data-lake,mlops_owner
1/6/2026,aws,aws-acct-002,,s3,us-east-1,s3-6739,bucket-archive,1.34,69.66,gb_month,,,finops-core,
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-5636,snapshot,1.96,129.91,gb_month,finops,prod,agent-platform,finops_owner
1/6/2026,aws,aws-acct-002,,s3,us-west-2,s3-2474,snapshot,2.91,163.8,gb_month,data,nonprod,rag-service,data_owner
1/6/2026,aws,aws-acct-002,,s3,us-west-2,s3-8765,snapshot,1.75,104.17,gb_month,finops,prod,finops-core,finops_owner
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-1181,bucket-std,2.06,111.27,gb_month,platform,nonprod,rag-service,platform_owner
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-4568,bucket-std,2.79,188.09,gb_month,platform,prod,risk-monitor,platform_owner
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-6103,bucket-std,3.56,186.1,gb_month,finops,prod,agent-platform,finops_owner
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-1159,snapshot,4.42,265.2,gb_month,data,prod,data-lake,data_owner
1/6/2026,aws,aws-acct-001,,s3,us-east-1,s3-1674,bucket-archive,3.11,166.34,gb_month,security,nonprod,rag-service,security_owner
1/6/2026,aws,aws-acct-001,,rds,us-west-2,rds-4931,postgres-medium,8.27,82.1,db_hours,data,prod,rag-service,data_owner
1/6/2026,aws,aws-acct-001,,rds,us-east-1,rds-5453,postgres-medium,6.22,57.71,db_hours,,,data-lake,
1/6/2026,aws,aws-acct-001,,rds,us-west-2,rds-1546,postgres-small,5.3,50.16,db_hours,data,prod,risk-monitor,data_owner
1/6/2026,aws,aws-acct-001,,rds,us-east-1,rds-1118,postgres-medium,5.48,52.63,db_hours,mlops,prod,finops-core,mlops_owner
1/6/2026,aws,aws-acct-001,,rds,us-west-2,rds-4927,postgres-small,7.15,64.23,db_hours,finops,prod,risk-monitor,finops_owner
1/6/2026,aws,aws-acct-002,,rds,us-west-2,rds-7809,postgres-small,9.85,76.74,db_hours,platform,prod,rag-service,platform_owner
1/6/2026,aws,aws-acct-001,,rds,us-west-2,rds-6346,postgres-small,10.86,94.47,db_hours,platform,prod,risk-monitor,platform_owner
1/6/2026,aws,aws-acct-002,,rds,us-west-2,rds-4048,postgres-small,11.5,105.63,db_hours,,,,
1/6/2026,aws,aws-acct-002,,rds,us-west-2,rds-9591,postgres-small,6.12,49,db_hours,security,prod,rag-service,security_owner
1/6/2026,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-3775,logs,0.97,404.92,metrics,finops,prod,data-lake,finops_owner
1/6/2026,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-3784,logs,0.32,142.18,metrics,data,nonprod,data-lake,data_owner
1/6/2026,aws,aws-acct-001,,cloudwatch,us-west-2,cloudwatch-5458,logs,0.93,311.94,metrics,finops,prod,risk-monitor,finops_owner
1/6/2026,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-2485,logs,0.78,325.49,metrics,platform,prod,data-lake,platform_owner
1/6/2026,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-9220,logs,1,380.84,metrics,finops,prod,finops-core,finops_owner
1/6/2026,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-4204,logs,0.87,354.5,metrics,data,prod,rag-service,data_owner
1/6/2026,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-5245,metrics,2.34,938.45,metrics,mlops,prod,rag-service,mlops_owner
1/6/2026,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-3491,metrics,0.54,224.43,metrics,security,prod,finops-core,security_owner
1/6/2026,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-8896,vm-small,4.39,58.37,vCPU_hours,,nonprod,,
1/6/2026,gcp,,gcp-proj-data,compute_engine,us-central1,compute_engine-2634,vm-gpu-l4,67.91,241.63,vCPU_hours,data,prod,finops-core,data_owner
1/6/2026,gcp,,gcp-proj-data,compute_engine,us-central1,compute_engine-5639,vm-small,1.59,24.99,vCPU_hours,platform,nonprod,risk-monitor,platform_owner
1/6/2026,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-9134,vm-gpu-a10,5.48,21.05,vCPU_hours,security,prod,risk-monitor,security_owner
1/6/2026,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-7495,vm-gpu-a10,13.69,66.23,vCPU_hours,,nonprod,,data_owner
1/6/2026,gcp,,gcp-proj-data,compute_engine,us-central1,compute_engine-6788,vm-medium,17.59,252.42,vCPU_hours,mlops,prod,finops-core,mlops_owner
1/6/2026,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-3208,vm-gpu-a10,11.26,49.42,vCPU_hours,finops,nonprod,agent-platform,finops_owner
1/6/2026,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-7987,vm-gpu-l4,24.67,105.99,vCPU_hours,,,risk-monitor,
1/6/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-9709,k8s-nodes,3.56,76.17,node_hours,mlops,nonprod,rag-service,mlops_owner
1/6/2026,gcp,,gcp-proj-data,gke,us-central1,gke-2536,k8s-nodes,5.22,110.69,node_hours,data,prod,risk-monitor,data_owner
1/6/2026,gcp,,gcp-proj-data,gke,us-east4,gke-2518,k8s-nodes,2.08,48.14,node_hours,platform,prod,agent-platform,platform_owner
1/6/2026,gcp,,gcp-proj-ml,gke,us-central1,gke-7763,k8s-nodes,0.85,23.31,node_hours,mlops,nonprod,rag-service,mlops_owner
1/6/2026,gcp,,gcp-proj-ml,gke,us-central1,gke-8030,k8s-nodes,3.14,76.75,node_hours,platform,prod,agent-platform,platform_owner
1/6/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-1742,k8s-nodes,1.69,38.88,node_hours,platform,prod,risk-monitor,platform_owner
1/6/2026,gcp,,gcp-proj-data,gke,us-east4,gke-7364,k8s-nodes,1.52,38.32,node_hours,security,prod,risk-monitor,security_owner
1/6/2026,gcp,,gcp-proj-data,gke,us-central1,gke-5841,k8s-nodes,3.3,74.72,node_hours,mlops,prod,finops-core,mlops_owner
1/6/2026,gcp,,gcp-proj-data,gke,us-east4,gke-5694,k8s-nodes,2.99,67.94,node_hours,platform,prod,finops-core,platform_owner
1/6/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-5680,k8s-nodes,1.67,38.52,node_hours,data,nonprod,finops-core,data_owner
1/6/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-9918,k8s-nodes,1.61,39.24,node_hours,mlops,nonprod,rag-service,mlops_owner
1/6/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-9611,k8s-nodes,0.82,17.12,node_hours,finops,nonprod,rag-service,finops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-9550,snapshot,2.72,164.5,gb_month,platform,nonprod,risk-monitor,platform_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_storage,us-east4,cloud_storage-2923,bucket-archive,4.22,231.48,gb_month,security,prod,risk-monitor,security_owner
1/6/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-1556,bucket-std,3.44,200.15,gb_month,mlops,prod,rag-service,mlops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_storage,us-east4,cloud_storage-6454,snapshot,4.09,272.6,gb_month,finops,nonprod,finops-core,finops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-8509,bucket-std,2.19,128.36,gb_month,finops,nonprod,finops-core,finops_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-3058,snapshot,3.87,208.56,gb_month,mlops,nonprod,data-lake,mlops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-8969,snapshot,3.55,210.82,gb_month,finops,prod,agent-platform,finops_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-2760,snapshot,1.91,106.97,gb_month,data,prod,risk-monitor,data_owner
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-1853,bq-jobs,78.11,15.67,tb_scanned,data,prod,risk-monitor,data_owner
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-5524,bq-jobs,46.94,10.62,tb_scanned,data,prod,rag-service,data_owner
1/6/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-9375,bq-jobs,51.6,9.19,tb_scanned,data,prod,risk-monitor,data_owner
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-1483,bq-jobs,71.69,12.86,tb_scanned,data,prod,agent-platform,data_owner
1/6/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-3472,bq-jobs,84.27,16.69,tb_scanned,platform,prod,risk-monitor,platform_owner
1/6/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-3085,bq-jobs,9.15,1.75,tb_scanned,,prod,agent-platform,
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-3076,bq-jobs,40.07,7.41,tb_scanned,data,nonprod,agent-platform,data_owner
1/6/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-1145,bq-jobs,46.26,9.25,tb_scanned,,,,data_owner
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-6288,bq-jobs,17.57,3.31,tb_scanned,mlops,nonprod,data-lake,mlops_owner
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-9164,bq-jobs,15.99,2.95,tb_scanned,finops,prod,agent-platform,finops_owner
1/6/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-7523,bq-jobs,31.95,6.13,tb_scanned,finops,nonprod,finops-core,finops_owner
1/6/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-9818,bq-jobs,10.71,2.29,tb_scanned,finops,prod,risk-monitor,finops_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-4662,metrics,1.22,15.29,gb_ingested,data,nonprod,finops-core,data_owner
1/6/2026,gcp,,gcp-proj-data,cloud_logging,us-central1,cloud_logging-4907,logs,1.23,14.71,gb_ingested,finops,nonprod,risk-monitor,finops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_logging,us-central1,cloud_logging-7806,logs,4.71,61.09,gb_ingested,finops,prod,finops-core,finops_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-6620,metrics,3.05,36.9,gb_ingested,finops,prod,data-lake,finops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-7898,logs,4.45,54.05,gb_ingested,mlops,prod,data-lake,mlops_owner
1/6/2026,gcp,,gcp-proj-data,cloud_logging,us-central1,cloud_logging-5638,metrics,6.94,85.96,gb_ingested,data,prod,finops-core,data_owner
1/6/2026,gcp,,gcp-proj-data,cloud_logging,us-central1,cloud_logging-8721,logs,11.41,129.52,gb_ingested,platform,prod,finops-core,platform_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-4474,metrics,3.9,48.82,gb_ingested,data,prod,risk-monitor,data_owner
1/6/2026,gcp,,gcp-proj-ml,cloud_logging,us-east4,cloud_logging-9444,metrics,8.88,106.46,gb_ingested,mlops,prod,rag-service,mlops_owner
1/7/2026,aws,aws-acct-001,,ec2,us-west-2,ec2-9625,vm-medium,5.2,60.3,instance_hours,security,prod,risk-monitor,security_owner
1/7/2026,aws,aws-acct-002,,ec2,us-west-2,ec2-3229,vm-gpu-l4,72.44,255.13,instance_hours,data,prod,data-lake,data_owner
1/7/2026,aws,aws-acct-001,,ec2,us-west-2,ec2-5719,vm-small,6.67,77.1,instance_hours,finops,nonprod,rag-service,finops_owner
1/7/2026,aws,aws-acct-001,,ec2,us-east-1,ec2-4329,vm-medium,9.15,128.4,instance_hours,platform,prod,data-lake,platform_owner
1/7/2026,aws,aws-acct-001,,ec2,us-west-2,ec2-1384,vm-gpu-l4,59.37,199.46,instance_hours,mlops,prod,risk-monitor,mlops_owner
1/7/2026,aws,aws-acct-002,,ec2,us-east-1,ec2-6195,vm-gpu-l4,39.48,153.63,instance_hours,data,prod,data-lake,data_owner
1/7/2026,aws,aws-acct-002,,ec2,us-west-2,ec2-1760,vm-small,9.6,135.63,instance_hours,mlops,prod,risk-monitor,mlops_owner
1/7/2026,aws,aws-acct-001,,ec2,us-east-1,ec2-8711,vm-gpu-l4,22.78,79.92,instance_hours,finops,nonprod,data-lake,finops_owner
1/7/2026,aws,aws-acct-002,,ec2,us-east-1,ec2-1707,vm-gpu-l4,39.58,143.56,instance_hours,mlops,prod,rag-service,mlops_owner
1/7/2026,aws,aws-acct-002,,ec2,us-east-1,ec2-5416,vm-gpu-l4,67,241.38,instance_hours,data,prod,risk-monitor,data_owner
1/7/2026,aws,aws-acct-001,,ec2,us-west-2,ec2-1687,vm-medium,6.86,79.86,instance_hours,data,prod,data-lake,data_owner
1/7/2026,aws,aws-acct-002,,ec2,us-west-2,ec2-7445,vm-medium,8.57,111.52,instance_hours,,prod,risk-monitor,
1/7/2026,aws,aws-acct-001,,eks,us-east-1,eks-1840,k8s-nodes,4.54,107.12,node_hours,data,prod,data-lake,data_owner
1/7/2026,aws,aws-acct-002,,eks,us-west-2,eks-8397,k8s-nodes,4.25,86.44,node_hours,security,prod,agent-platform,security_owner
1/7/2026,aws,aws-acct-002,,eks,us-west-2,eks-3166,k8s-nodes,1.43,29.16,node_hours,data,nonprod,data-lake,data_owner
1/7/2026,aws,aws-acct-001,,eks,us-west-2,eks-5862,k8s-nodes,1.29,25.89,node_hours,finops,prod,agent-platform,finops_owner
1/7/2026,aws,aws-acct-001,,eks,us-east-1,eks-4527,k8s-nodes,2.36,51.3,node_hours,data,prod,data-lake,data_owner
1/7/2026,aws,aws-acct-001,,eks,us-west-2,eks-1150,k8s-nodes,1.33,25.42,node_hours,security,nonprod,rag-service,security_owner
1/7/2026,aws,aws-acct-001,,s3,us-west-2,s3-8025,snapshot,3.71,218.84,gb_month,platform,nonprod,finops-core,platform_owner
1/7/2026,aws,aws-acct-002,,s3,us-east-1,s3-1377,snapshot,2.47,123.44,gb_month,mlops,prod,agent-platform,mlops_owner
1/7/2026,aws,aws-acct-002,,s3,us-west-2,s3-1821,bucket-std,1.95,128.23,gb_month,,nonprod,data-lake,security_owner
1/7/2026,aws,aws-acct-002,,s3,us-east-1,s3-9307,bucket-archive,5.74,317.49,gb_month,security,prod,risk-monitor,security_owner
1/7/2026,aws,aws-acct-002,,s3,us-east-1,s3-3950,snapshot,5.73,311.08,gb_month,data,prod,finops-core,data_owner
1/7/2026,aws,aws-acct-002,,s3,us-west-2,s3-1530,bucket-std,3.14,174.49,gb_month,platform,prod,finops-core,platform_owner
1/7/2026,aws,aws-acct-001,,s3,us-west-2,s3-5792,bucket-archive,1.84,121.7,gb_month,security,prod,finops-core,security_owner
1/7/2026,aws,aws-acct-001,,s3,us-east-1,s3-8877,bucket-std,6.22,356.6,gb_month,platform,prod,agent-platform,platform_owner
1/7/2026,aws,aws-acct-002,,s3,us-west-2,s3-4748,bucket-std,3.51,219.78,gb_month,data,nonprod,finops-core,data_owner
1/7/2026,aws,aws-acct-002,,s3,us-east-1,s3-2706,bucket-archive,2.29,136.16,gb_month,finops,prod,agent-platform,finops_owner
1/7/2026,aws,aws-acct-002,,s3,us-west-2,s3-9763,snapshot,1.31,74.64,gb_month,finops,prod,agent-platform,finops_owner
1/7/2026,aws,aws-acct-002,,rds,us-east-1,rds-5418,postgres-medium,17.76,143.31,db_hours,platform,prod,data-lake,platform_owner
1/7/2026,aws,aws-acct-002,,rds,us-west-2,rds-7671,postgres-medium,8.94,93.17,db_hours,mlops,prod,finops-core,mlops_owner
1/7/2026,aws,aws-acct-001,,rds,us-east-1,rds-5447,postgres-small,8.65,80.91,db_hours,mlops,prod,data-lake,mlops_owner
1/7/2026,aws,aws-acct-002,,rds,us-west-2,rds-8535,postgres-medium,6.39,54.34,db_hours,,,rag-service,
1/7/2026,aws,aws-acct-002,,rds,us-west-2,rds-1545,postgres-small,7.44,73.95,db_hours,finops,prod,finops-core,finops_owner
1/7/2026,aws,aws-acct-002,,rds,us-east-1,rds-3866,postgres-small,2.92,26.58,db_hours,mlops,nonprod,data-lake,mlops_owner
1/7/2026,aws,aws-acct-001,,rds,us-west-2,rds-8183,postgres-medium,7,54.51,db_hours,data,prod,data-lake,data_owner
1/7/2026,aws,aws-acct-001,,rds,us-west-2,rds-3482,postgres-small,0.62,6.11,db_hours,mlops,nonprod,rag-service,mlops_owner
1/7/2026,aws,aws-acct-001,,rds,us-west-2,rds-7243,postgres-small,4.97,48.99,db_hours,security,prod,data-lake,security_owner
1/7/2026,aws,aws-acct-002,,rds,us-west-2,rds-3635,postgres-medium,2.13,20.53,db_hours,finops,prod,data-lake,finops_owner
1/7/2026,aws,aws-acct-001,,rds,us-east-1,rds-1528,postgres-medium,0.97,8.58,db_hours,platform,nonprod,risk-monitor,platform_owner
1/7/2026,aws,aws-acct-002,,rds,us-east-1,rds-1111,postgres-medium,2.86,25.64,db_hours,platform,prod,finops-core,platform_owner
1/7/2026,aws,aws-acct-001,,rds,us-east-1,rds-3123,postgres-medium,3.58,29.85,db_hours,finops,nonprod,risk-monitor,finops_owner
1/7/2026,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-9742,logs,1,398.54,metrics,security,nonprod,data-lake,security_owner
1/7/2026,aws,aws-acct-001,,cloudwatch,us-west-2,cloudwatch-9972,logs,0.93,398.24,metrics,mlops,prod,agent-platform,mlops_owner
1/7/2026,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-6196,logs,0.43,174.06,metrics,platform,prod,data-lake,platform_owner
1/7/2026,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-4093,metrics,0.69,299.78,metrics,platform,prod,rag-service,platform_owner
1/7/2026,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-2519,metrics,0.61,244.28,metrics,mlops,prod,agent-platform,mlops_owner
1/7/2026,aws,aws-acct-001,,cloudwatch,us-west-2,cloudwatch-6037,logs,0.57,254.2,metrics,data,nonprod,risk-monitor,data_owner
1/7/2026,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-4537,logs,0.38,164.98,metrics,finops,nonprod,risk-monitor,finops_owner
1/7/2026,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-8749,logs,0.75,295.7,metrics,finops,nonprod,data-lake,finops_owner
1/7/2026,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-8856,logs,1.02,403.17,metrics,data,prod,risk-monitor,data_owner
1/7/2026,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-9303,vm-small,5.01,76.73,vCPU_hours,security,nonprod,rag-service,security_owner
1/7/2026,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-2058,vm-gpu-l4,20.72,96.02,vCPU_hours,data,prod,rag-service,data_owner
1/7/2026,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-6450,vm-gpu-l4,14.61,59.2,vCPU_hours,platform,prod,agent-platform,platform_owner
1/7/2026,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-6499,vm-gpu-l4,46.78,197.57,vCPU_hours,data,prod,agent-platform,data_owner
1/7/2026,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-3911,vm-small,3.73,52.43,vCPU_hours,finops,prod,data-lake,finops_owner
1/7/2026,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-8600,vm-small,7.87,108.21,vCPU_hours,platform,prod,data-lake,platform_owner
1/7/2026,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-9427,vm-gpu-a10,29.68,120.14,vCPU_hours,data,nonprod,data-lake,data_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-central1,gke-3172,k8s-nodes,5.09,105.91,node_hours,mlops,prod,data-lake,mlops_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-central1,gke-3426,k8s-nodes,1.61,33.51,node_hours,data,nonprod,rag-service,data_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-6768,k8s-nodes,4.41,97.33,node_hours,mlops,prod,rag-service,mlops_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-2842,k8s-nodes,3.74,90.91,node_hours,data,prod,rag-service,data_owner
1/7/2026,gcp,,gcp-proj-data,gke,us-central1,gke-6292,k8s-nodes,0.57,11.78,node_hours,platform,nonprod,agent-platform,platform_owner
1/7/2026,gcp,,gcp-proj-data,gke,us-central1,gke-7249,k8s-nodes,3.04,64.69,node_hours,platform,nonprod,finops-core,platform_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-3168,k8s-nodes,1.87,41.92,node_hours,platform,nonprod,rag-service,platform_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-7265,k8s-nodes,3.84,83.19,node_hours,finops,prod,finops-core,finops_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-3431,k8s-nodes,1.83,37.82,node_hours,platform,nonprod,rag-service,platform_owner
1/7/2026,gcp,,gcp-proj-ml,gke,us-east4,gke-8368,k8s-nodes,3.36,76.3,node_hours,data,prod,agent-platform,data_owner
1/7/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-2640,snapshot,7.07,427.85,gb_month,data,prod,data-lake,data_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-5460,snapshot,9.58,521.47,gb_month,mlops,prod,finops-core,mlops_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-east4,cloud_storage-3346,bucket-archive,3.06,201.01,gb_month,mlops,prod,data-lake,mlops_owner
1/7/2026,gcp,,gcp-proj-data,cloud_storage,us-east4,cloud_storage-5957,bucket-archive,2.14,119.87,gb_month,data,nonprod,agent-platform,data_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-9371,snapshot,7.46,392.96,gb_month,mlops,prod,rag-service,mlops_owner
1/7/2026,gcp,,gcp-proj-data,cloud_storage,us-east4,cloud_storage-6014,snapshot,3.08,180.95,gb_month,data,nonprod,agent-platform,data_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-6583,bucket-std,3.33,221.75,gb_month,finops,prod,risk-monitor,finops_owner
1/7/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-1528,snapshot,1.82,124.67,gb_month,security,prod,finops-core,security_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-east4,cloud_storage-5566,bucket-std,1.95,116.11,gb_month,finops,nonprod,agent-platform,finops_owner
1/7/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-8932,bucket-std,3.99,223.35,gb_month,platform,nonprod,agent-platform,platform_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-east4,cloud_storage-8963,bucket-archive,6.95,444.23,gb_month,platform,prod,finops-core,platform_owner
1/7/2026,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-5380,bucket-std,3.89,213.34,gb_month,security,prod,finops-core,security_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-2783,snapshot,1.23,74.86,gb_month,finops,nonprod,finops-core,finops_owner
1/7/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-3135,bq-jobs,100.46,22.03,tb_scanned,finops,prod,agent-platform,finops_owner
1/7/2026,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-9603,bq-jobs,29.06,6.58,tb_scanned,platform,prod,rag-service,platform_owner
1/7/2026,gcp,,gcp-proj-ml,bigquery,us-central1,bigquery-9943,bq-jobs,83.79,19.24,tb_scanned,mlops,prod,risk-monitor,mlops_owner
1/7/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-2541,bq-jobs,58.5,10.13,tb_scanned,finops,prod,agent-platform,finops_owner
1/7/2026,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-4475,bq-jobs,25.08,4.83,tb_scanned,,nonprod,finops-core,
1/7/2026,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-6372,bq-jobs,9.61,2.02,tb_scanned,mlops,prod,rag-service,mlops_owner
1/7/2026,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-2794,bq-jobs,127.53,22.89,tb_scanned,data,prod,rag-service,data_owner
1/7/2026,gcp,,gcp-proj-ml,bigquery,us-central1,bigquery-2387,bq-jobs,26.87,5.62,tb_scanned,platform,nonprod,agent-platform,platform_owner
1/7/2026,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-5877,bq-jobs,14.83,2.73,tb_scanned,mlops,prod,rag-service,mlops_owner
1/7/2026,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-3065,bq-jobs,59.13,10.84,tb_scanned,finops,prod,risk-monitor,finops_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_logging,us-east4,cloud_logging-8267,metrics,7.07,95.88,gb_ingested,data,prod,rag-service,data_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-7043,metrics,6.22,86.42,gb_ingested,finops,prod,agent-platform,finops_owner
1/7/2026,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-8453,logs,2.47,27.76,gb_ingested,mlops,nonprod,risk-monitor,mlops_owner
1/7/2026,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-4000,logs,7.01,78.26,gb_ingested,finops,prod,data-lake,finops_owner
